-8.4569	40.649
-8.62647116935	41.1504953629
-8.2292	41.0578
-8.69577142857	41.2252619048
-8.63970233918	41.1653871345
-8.64744150943	41.2556660377
-8.66558964497	41.1561653846
-8.62827118644	41.1700884181
-8.69254133333	41.1973
-8.62580526316	41.2145815789
-8.5811195122	41.1857869919
-8.65462355372	41.154513843
-8.63877902098	41.1870062937
-8.67144177215	41.1670881857
-8.61017325383	41.1412518739
-8.59344769231	41.1053538462
-8.60309017341	41.1744676301
-8.6494624424	41.1625735023
-8.51890178571	41.1625125
-8.6093	41.1137388158
-8.60788042373	41.147835
-8.35705	41.31585
-8.5176	41.2809
-8.57945714286	41.1258510204
-8.60631041667	41.2213458333
-8.65709615385	41.1189730769
-8.52946	41.2275133333
-8.57075338983	41.1790940678
-8.44964	41.23568
-8.68583109244	41.1829411765
-8.66316314103	41.1712112179
-8.57804776903	41.1578674541
-8.2966	41.6091
-8.68242059553	41.1598191067
-8.72293571429	41.2554071429
-8.4198	40.9449
-8.61141078431	41.1711757353
-8.57772401961	41.1654313725
-8.5458375	41.1076916667
-8.68854382979	41.1745051064
-8.63339607843	41.095045098
-8.63098502907	41.1534832849
-8.63695486111	41.1716590278
-8.59327822222	41.156488
-8.61296963351	41.1827314136
-8.61456857143	41.2596314286
-8.61865944798	41.153833121
-8.56047142857	41.0630714286
-8.64925162866	41.1550094463
-8.57859928058	41.193928777
-8.4933	40.89035
-8.63180625	41.0676625
-8.53546206897	41.1339206897
-8.62447046632	41.1811051813
-8.60068597211	41.18225242
-8.61744001736	41.1465769965
-8.63681783784	41.1596045946
-8.58934457478	41.1654357771
-8.63544177215	41.1267943038
-8.59811129032	41.1352774194
-8.1503	41.1844
-8.61197239078	41.1489006068
-8.46337777778	41.1804333333
-8.62615582822	41.1364447853
-8.68736091371	41.1667923858
-8.63938105263	41.2056336842
-8.62588349515	41.156979733
-8.62344487179	41.119324359
-8.65340851852	41.1674659259
-8.5892375	41.1717795732
-8.5419	41.1518615385
-8.5653625	41.2681
-8.6668	41.3964
-8.67177267442	41.1593959302
-8.5675740566	41.1524462264
-8.61723636364	41.0196545455
-8.50355555556	41.1080666667
-8.61392924107	41.1634796875
-8.61309118644	41.1335888136
-8.57566111111	41.10035
-8.68306923077	41.2212615385
-8.42825	40.8861
-8.56686421053	41.2065821053
-8.65387439024	41.1900993902
-8.62655106383	41.199612766
-8.70391810345	41.1913293103
-8.66611946903	41.1500516224
-8.60935430712	41.1773588015
-8.44083333333	41.3640333333
-8.5542016129	41.1860451613
-8.667056	41.199846
-8.66317782609	41.1794530435
-8.68126666667	41.349
-8.52263684211	41.1923368421
-8.61209821429	41.1928107143
-8.55745510204	41.1738272109
-8.67908	41.27066
-8.60765089606	41.1652487455
-8.59224215385	41.1498956923
-8.61437666667	41.2309216667
-8.64149333333	41.2357622222
-8.6377112	41.1527152
-8.64701883117	41.1418032468
-8.52033333333	41.042
-8.6661025	41.129335
-8.7399	41.4737
-8.56563625731	41.1745032164
-8.59914517375	41.164753668
-8.6023543379	41.145610274
-8.62482156863	41.1660302521
-8.604775	41.1496561966
-8.542	41.34455
-8.61117239145	41.1460388853
-8.60287967033	41.1689412088
-8.67936096491	41.1817815789
-8.58702222222	41.2179222222
-8.66458297872	41.225512766
-8.60446865672	41.1824379531
-8.61344509804	41.1244797386
-8.4256	41.4851
-8.58295684647	41.1708763485
-8.58264444444	41.1809750751
-8.60683478261	41.1331573913
-8.55042083333	41.1451055556
-8.61282708333	41.2059104167
-8.59861575758	41.1596566667
-8.6294706619	41.1609989267
-8.56344736842	41.1318907895
-8.61367872861	41.1546315403
-8.4835	40.3701
-8.57212826855	41.1661678445
-8.59655897436	41.1448803419
-8.62147654076	41.1505600398
-8.50002153846	41.1879553846
-8.69151461318	41.1803575931
-8.65760952381	41.103
-8.63127798165	41.1810059633
-8.73455	41.3098
-8.6600989418	41.1544322751
-8.52089615385	41.1421730769
-8.55300983607	41.1619262295
-8.64137727273	41.1462742424
-8.64460814664	41.1610505092
-8.52978297872	41.1655276596
-8.63105428571	41.1467388571
-8.4567	41.0194
-8.61312164731	41.1404477297
-8.59504761905	41.1685146259
-8.54523846154	41.2336846154
-8.60661753775	41.1523052265
-8.66510568562	41.1629989967
-8.54431481481	41.2068277778
-8.64774373402	41.1514823529
-8.63251143617	41.1644704787
-8.46485	41.097975
-8.71043043478	41.223026087
-8.64973432836	41.1738966418
-8.67315014006	41.1539817927
-8.5787	40.8348
-8.57895294118	41.0609529412
